935,76.10
1776,65.19
2605,57.76
3433,53.82
4262,51.35
5097,49.66
5925,48.54
6755,47.75
7583,47.08
8412,46.63
9241,46.29
10071,45.84
10900,45.50
11729,45.28
12558,45.05
13387,44.94
14217,44.71
15046,44.60
15876,44.49
16705,44.38
17533,44.38
18363,44.38
19192,44.38
20022,44.15
20851,44.15
21681,44.15
22509,44.15
23339,44.04
24168,44.04
25036,43.93
25866,44.04
26696,44.04
27526,44.04
28355,44.04
29185,44.04
30014,43.93
30843,44.15
31673,44.04
32502,44.15
33332,44.15
34161,44.15
34996,44.15
35826,44.15
36656,44.26
37485,44.15
38315,44.26
39144,44.15
39973,44.38
40803,44.26
41632,44.26
42462,44.38
43292,44.38
44122,44.15
44951,44.04
45780,43.93
46610,44.04
47439,44.15
48269,44.15
49098,44.15
49928,44.15
50757,44.26
51587,44.26
52416,44.49
53246,44.38
54076,44.49
54905,44.60
55735,44.71
56564,44.71
57394,44.83
58223,44.83
59053,44.83
59882,44.83
60712,45.05
61542,44.94
62371,45.05
63201,45.05
64030,45.05
64860,45.16
65689,45.16
66519,45.16
67353,45.28
68184,45.28
69013,45.50
69842,45.39
70672,45.50
71501,45.61
72331,45.61
73160,45.61
73990,45.61
74819,45.72
75649,45.61
76478,45.72
77308,45.72
78138,45.95
78967,45.95
79797,45.95
80626,45.95
81456,45.95
82285,46.06
83115,46.18
83944,46.29
84773,46.29
85604,46.40
86433,46.40
87263,46.40
88092,46.51
88922,46.63
89751,46.74
90580,46.85
91410,46.96
92239,47.08
93069,47.19
93899,47.19
94729,47.30
95558,47.41
96388,47.53
97217,47.75
98046,47.75
98876,47.97
99705,48.09
100541,48.09
101370,48.20
102200,48.31
103029,48.54
103859,48.65
104688,48.88
105518,48.99
106347,49.10
107175,49.21
108005,49.32
108833,49.55
109669,49.55
110497,49.78
111327,49.89
112155,49.89
112985,50.00
113814,49.32
114642,48.65
115472,48.20
116301,47.86
117131,47.64
117960,47.64
118790,47.53
119619,47.64
120449,47.64
121277,47.86
122106,48.09
122936,48.43
123765,48.76
124595,49.44
125424,49.66
126254,49.66
127083,49.89
127911,50.11
128741,50.56
129570,50.90
130406,51.24
