1024,71.60
1018,70.14
1848,69.24
2677,54.50
3507,34.93
4336,28.29
5166,26.60
5994,26.71
6823,27.27
7652,28.17
8480,28.96
9316,29.64
10144,30.31
10973,30.87
11801,31.32
12631,31.89
13460,32.11
14289,32.45
15118,32.79
15947,33.13
16777,33.35
17606,33.46
18436,33.58
19265,33.58
20094,33.69
20962,33.80
21790,33.80
22620,34.03
23449,34.03
24278,34.03
25107,34.14
25936,34.14
26766,34.36
27595,34.25
28425,34.36
29254,34.36
30084,34.47
30913,34.47
31742,34.59
32572,34.59
33401,34.59
34236,34.70
35065,34.81
35895,34.70
36724,34.81
37554,34.81
38382,34.70
39212,34.93
40041,34.93
40870,34.93
41700,35.04
42529,35.15
43359,35.15
44188,35.26
45018,35.38
45847,35.38
46676,35.26
47506,35.49
48335,35.49
49165,35.49
49993,35.49
50823,35.49
51652,35.60
52482,35.60
53311,35.71
54140,35.71
54970,35.71
55799,35.71
56629,35.83
57458,35.71
58288,35.71
59117,35.83
59947,35.60
60776,35.71
61605,35.71
62435,35.71
63264,35.94
64094,35.83
64923,35.94
65753,35.83
66587,35.83
67417,35.83
68246,35.94
69075,35.94
69905,35.94
70734,36.05
71564,36.05
72393,35.94
73223,36.05
74052,35.94
74881,35.94
75710,35.83
76539,35.83
77369,35.71
78198,35.71
79028,35.60
79857,35.60
80687,35.60
81516,35.60
82345,35.60
83175,35.49
84004,35.60
84834,35.60
85663,35.60
86493,35.60
87322,35.60
88152,35.60
88981,35.71
89810,35.71
90640,35.71
91469,35.71
92299,35.60
93128,35.71
93958,35.71
94787,35.71
95617,35.71
96446,35.71
97275,35.71
98105,35.71
98934,35.71
99769,35.83
100598,35.71
101428,35.71
102257,35.71
103087,35.71
103916,35.83
104745,35.83
105575,36.16
106404,36.50
107235,36.28
108064,36.16
108894,36.39
109723,36.39
110553,36.50
111381,36.50
112209,36.50
113039,36.50
113867,36.72
114703,36.72
115531,36.72
116360,36.95
117188,37.18
118019,36.95
118847,36.72
119676,37.06
120506,37.06
121335,37.18
122165,37.06
122994,37.06
123824,36.84
124653,36.84
125483,36.72
126311,36.72
127140,36.72
127970,36.72
128799,36.61
129634,36.61
130463,36.61
131293,36.50
132122,36.50
132952,36.50
133781,36.39
134610,36.39
135440,36.39
136269,36.28
137099,36.28
137928,36.28
138758,36.39
139587,36.28
140417,36.28
141246,36.28
142075,36.28
142905,36.28
143734,36.28
144564,36.28
145393,36.28
146223,36.28
147052,36.39
147881,36.28
148711,36.28
149540,36.28
150370,36.28
151199,36.28
152029,36.28
152858,36.28
153688,36.28
154517,36.28
155346,36.16
156176,36.28
157005,36.39
157835,36.28
158664,36.39
159494,36.50
160328,36.39
161159,36.39
161988,36.39
162818,36.50
163647,36.39
164476,36.50
165306,36.50
166135,36.50
166965,36.50
167794,36.61
168624,36.72
169453,36.72
170283,36.95
171112,37.06
171941,37.06
172771,37.06
173600,37.18
174430,37.18
175259,37.18
176089,37.29
176919,37.29
177748,37.40
178578,37.40
179407,37.51
180237,37.63
181066,37.51
181896,37.51
182725,37.63
183555,37.63
184384,37.63
185213,37.74
186043,37.63
186872,37.85
187702,37.96
188531,37.85
189361,37.96
190196,37.96
191026,38.08
191855,37.96
192685,38.08
193514,38.19
194343,38.08
195173,38.19
196002,38.30
196832,38.30
197661,38.30
198491,38.41
199320,38.41
200151,38.41
200980,38.41
201809,38.53
202639,38.64
203468,38.64
204298,38.53
205127,38.53
205957,38.53
206786,38.41
207616,38.41
208445,38.53
209274,38.53
210104,38.53
210933,38.53
211763,38.53
212592,38.64
213422,38.64
214252,38.75
215081,38.64
215910,38.64
216739,38.64
217568,38.75
218397,38.75
219232,38.86
220061,38.86
220895,38.97
221723,38.97
222553,38.86
223382,39.09
224211,38.97
225041,39.20
225870,39.09
226700,39.31
227529,39.31
228359,39.31
229188,39.43
230018,39.54
230846,39.43
231675,39.65
232505,39.76
233334,39.88
234163,40.55
234992,40.55
235822,40.44
236651,40.55
237480,40.78
238310,41.00
239139,40.89
239969,41.00
240798,41.11
241628,41.34
242457,41.34
243287,41.56
244116,41.79
244945,42.01
245775,42.01
246604,42.13
247434,42.13
248263,42.13
249093,42.35
249922,42.46
250750,42.69
251586,42.58
252416,42.58
253245,42.69
254074,42.80
254904,42.80
255733,42.91
256563,43.03
257392,43.25
258222,43.25
259051,43.36
259880,43.47
260710,43.59
261539,43.70
262408,43.81
263237,43.81
264067,44.15
264896,44.15
265725,44.15
266555,44.38
267384,44.38
268214,44.49
269043,44.60
269873,44.83
270702,44.94
271532,44.94
272361,45.16
273190,45.39
274020,45.28
274849,45.50
275679,45.61
276508,45.72
277338,45.84
278167,45.95
278996,46.06
279826,46.29
280655,46.51
281491,46.51
282320,46.63
283150,46.63
283979,46.85
284809,46.96
285638,47.19
286468,47.30
287297,47.41
288126,47.64
288956,47.75
289785,47.97
290615,47.97
291444,48.20
292274,48.20
293103,48.43
293933,48.54
294762,48.65
295591,48.88
296421,48.99
297251,49.10
298081,49.32
298910,49.44
299740,49.55
300569,49.66
301399,49.89
302228,50.00
303057,50.22
303887,50.22
304716,50.34
305546,50.56
306375,50.68
307205,50.68
308034,50.79
308864,50.90
309693,51.01
310522,51.13
311352,51.24
312187,51.35
313017,51.46
313846,51.57
314676,51.57
315505,51.69
316335,51.91
317164,52.14
317993,52.25
318823,52.25
319652,52.25
320482,52.47
321310,52.59
322139,52.70
322968,52.93
323804,52.93
324632,52.93
325460,53.15
326289,53.26
327118,53.38
327948,53.49
328776,53.60
329606,53.71
330435,53.82
331265,53.94
332094,53.94
332923,53.94
333753,54.16
334582,54.28
335412,54.50
336240,54.61
337070,54.61
337899,54.72
338728,54.84
339557,54.84
340386,54.95
341216,55.06
342051,55.18
342881,55.40
343710,55.40
344540,55.40
345369,55.63
346199,55.63
347028,55.74
347857,55.74
348687,55.96
349516,56.07
350346,56.19
351175,56.19
352004,56.30
352833,56.41
353662,56.64
354492,56.64
355320,56.86
356150,56.75
356979,56.97
357809,56.97
358638,57.09
359468,57.09
