14230,30.31
15059,23.11
15889,24.46
16718,23.22
17548,23.34
18377,24.57
19207,25.92
20036,27.27
20867,28.40
21696,29.52
22525,30.31
23355,30.87
24184,31.44
25014,32.11
25843,32.45
26673,32.90
27503,33.24
28333,33.46
29162,33.69
29991,33.80
30821,33.91
31650,34.14
32480,34.25
33309,34.36
34139,34.36
34974,34.36
35804,34.47
36633,34.59
37463,34.59
38292,34.70
39121,34.81
39952,34.81
40781,34.81
41611,34.81
42440,34.93
43270,35.04
44099,35.04
44929,35.04
45758,35.04
46587,35.04
47417,35.04
48246,35.15
49076,35.04
49905,35.26
50735,35.26
51564,35.15
52393,35.26
53224,35.15
54053,35.26
54883,35.15
55712,35.26
56542,35.26
57371,35.38
58201,35.38
59030,35.38
59859,35.38
60690,35.38
61519,35.38
62349,35.49
63178,35.38
64008,35.49
64837,35.60
65667,35.60
66496,35.60
67332,35.60
68161,35.49
68990,35.49
69821,35.60
70650,35.60
71480,35.71
72309,35.71
73139,35.71
73968,35.71
74798,35.49
75627,35.15
76457,35.04
77287,35.04
78116,35.04
78946,35.15
79775,35.04
80605,35.04
81434,35.04
82264,35.15
83093,35.71
83922,35.83
84752,35.94
85581,36.05
86411,36.05
87240,36.05
88070,36.05
88899,36.16
89729,36.05
90558,36.16
91386,36.16
92215,36.28
93044,36.39
93874,36.39
94708,36.39
95538,36.50
96366,36.50
97195,36.61
98024,36.61
98853,36.84
99683,36.84
100517,36.95
101347,36.95
102176,36.95
103006,37.06
103835,37.18
104665,37.18
105493,37.29
106322,37.40
107152,37.40
107981,37.51
108811,37.63
109640,37.85
110470,37.85
111299,38.08
112129,38.08
112958,38.19
113787,38.08
114617,38.30
115446,38.53
116277,38.75
117106,38.75
117936,38.86
118765,38.97
119596,39.20
120425,39.20
121254,39.31
122084,39.43
122913,39.65
123743,39.65
124572,39.65
125402,39.99
126231,40.10
127060,40.21
127891,40.44
128720,40.44
129550,40.55
130385,40.66
131215,40.89
132044,40.89
132875,41.00
133704,41.11
134534,41.34
135402,41.34
136230,41.56
137061,41.56
137890,41.68
138720,41.79
139549,42.01
140379,41.90
141209,42.13
142039,42.24
142868,42.35
143697,42.46
144528,42.58
145357,42.69
146187,42.80
147016,43.03
147846,43.03
148676,43.25
149506,43.36
150335,43.47
151164,43.59
151994,43.70
152823,43.81
153653,44.04
154482,44.15
155312,44.15
156141,44.26
156971,44.38
157801,44.38
158630,44.49
159460,44.83
160289,44.83
161125,44.83
161954,44.94
162784,45.05
163613,45.05
164444,45.28
165273,45.39
166103,45.50
166932,45.61
167762,45.61
168592,45.72
169421,45.84
170251,45.84
171080,45.95
171911,46.06
172740,46.18
173570,46.29
174399,46.40
175228,46.29
176098,46.40
176927,46.63
177757,46.40
178586,46.74
179416,46.63
180246,46.85
181075,46.85
181905,46.96
182734,47.08
183564,47.08
184394,47.19
185224,47.30
186053,47.41
186883,47.41
187712,47.53
188542,47.64
189372,47.64
190201,47.75
191036,47.97
191865,47.97
192695,48.09
193524,48.20
194354,48.31
195183,48.43
196050,48.54
196879,48.54
197708,48.54
198537,48.76
199372,48.88
200201,48.88
201029,48.99
201859,49.10
202688,49.21
203517,49.32
204346,49.55
205175,49.44
206005,49.44
206834,49.66
207664,49.78
208493,50.11
209323,50.11
210152,50.22
210981,50.34
211810,50.56
212639,50.68
213469,50.68
214298,50.90
215128,51.01
215957,51.01
216786,51.13
217616,51.24
218445,51.35
219275,51.35
220104,51.35
220934,51.46
221769,51.57
222599,51.69
223429,51.69
224259,51.80
225088,51.91
225917,52.03
226747,52.03
227576,52.14
228406,52.25
229235,52.25
230065,52.25
230894,52.47
231725,52.36
232554,52.47
233383,52.70
234213,52.70
235042,52.81
235873,52.81
236702,53.04
237532,53.15
238361,53.04
239191,53.15
240020,53.26
240850,53.38
241680,53.49
242509,53.49
243339,53.49
244168,53.71
244999,53.82
245828,53.82
246658,53.94
247487,53.94
248316,54.05
249147,54.05
249976,54.05
250806,54.28
251635,54.28
252471,54.39
253300,54.39
254131,54.50
254960,54.61
255790,54.72
256619,54.84
257448,54.84
258278,54.84
259108,54.95
259938,55.06
260767,55.06
261597,55.18
262426,55.29
263256,55.29
264085,55.40
264915,55.51
265745,55.63
266574,55.63
267404,55.63
268233,55.85
269064,55.85
269893,55.85
270723,55.96
271552,56.07
272381,56.07
273212,56.30
274041,56.30
274871,56.30
275700,56.53
276531,56.53
277360,56.53
278190,56.64
279019,56.75
279848,56.75
280717,56.75
281546,56.75
282421,56.86
283250,56.86
284080,56.97
284909,57.09
285739,56.97
286569,56.97
287398,57.09
288228,57.20
289057,57.20
289887,57.31
290717,57.43
291547,57.31
292376,57.43
293206,57.43
294035,57.54
294864,57.54
295695,57.65
296524,57.65
297354,57.76
298183,57.76
299013,57.88
299842,57.88
300672,57.99
301500,58.10
302329,58.21
303158,58.10
303993,58.21
304823,58.21
305651,58.32
306519,58.32
307348,58.55
308177,58.44
309007,58.55
309836,58.55
310666,58.78
311495,58.78
312324,58.89
313159,58.89
313989,59.00
314818,59.11
315646,59.22
316476,59.45
317305,59.45
318135,59.56
318964,59.68
319794,59.79
320623,59.90
321453,60.01
322282,60.13
323110,60.24
323941,60.35
324770,60.46
325600,60.57
326429,60.69
327259,60.80
328088,60.91
328919,61.14
329748,61.25
330577,61.36
331445,61.47
332274,61.70
