902,71.94
1741,59.90
2568,39.88
3394,34.25
4220,32.79
5047,32.45
5873,32.56
6700,32.68
7526,32.79
8352,33.01
9179,33.13
10005,33.35
10831,33.46
11658,33.58
12484,33.58
13310,33.58
14137,33.69
14963,33.80
15790,34.03
16616,34.03
17442,34.03
18269,34.14
19095,34.03
19921,34.25
20748,34.25
21574,34.36
22401,34.25
23227,34.25
24062,34.36
24889,34.36
25715,34.36
26542,34.36
27367,34.36
28193,34.36
29020,34.47
29846,34.47
30672,34.70
31498,34.59
32324,34.70
33150,34.70
33977,34.70
34807,34.70
35634,34.70
36459,34.81
37285,34.81
38112,34.81
38938,34.81
39764,34.81
40591,34.81
41417,34.93
42244,34.93
43070,34.93
43896,34.81
44723,34.93
45549,35.15
46375,34.93
47202,34.93
48028,35.04
48855,35.04
49681,35.15
50507,35.15
51334,35.04
52160,35.04
52986,35.04
53813,35.15
54639,35.26
55465,35.15
56292,35.26
57118,35.26
57945,35.15
58771,35.15
59597,35.26
60424,35.26
61250,35.49
62076,35.38
62903,35.38
63729,35.49
64556,35.26
65382,35.38
672,35.38
1503,35.38
2329,35.38
3155,35.49
3982,35.49
4808,35.49
5635,35.49
6461,35.60
7286,35.60
8113,35.60
8939,35.60
9765,35.60
10600,35.83
11465,35.71
12292,35.83
13118,35.94
13943,35.94
14770,36.05
15596,36.05
16422,36.05
17248,36.05
18074,36.05
18900,36.16
19727,36.16
20552,36.28
21379,36.28
22205,36.50
23031,36.50
23858,36.50
24684,36.61
25510,36.61
26337,36.72
27163,36.72
27990,36.84
28816,36.84
29642,36.95
30469,37.06
31295,37.06
32121,37.29
32948,37.29
33774,37.29
34600,37.29
35431,37.51
36257,37.63
37084,37.63
37949,37.85
38775,37.85
39602,37.85
40428,38.08
41254,38.19
42081,38.30
42907,38.53
43734,38.64
44560,38.75
45386,38.86
46213,38.97
47039,39.20
47865,39.20
48692,39.43
49518,39.54
50344,39.54
51171,39.76
51997,39.88
52824,39.99
53650,40.10
54476,40.21
55303,40.44
56129,40.55
56993,40.78
57820,40.89
58646,41.00
59472,41.22
60299,41.22
61125,41.45
61952,41.68
62778,41.79
63613,42.01
64440,42.13
65266,42.24
556,42.58
1382,42.80
2212,42.91
3038,43.14
3864,43.25
4690,43.47
5516,43.59
6342,43.81
7169,44.15
7995,44.15
8820,44.49
9647,44.60
10473,44.94
11338,45.05
12165,45.28
12991,45.50
13817,45.84
14644,45.95
15470,46.18
16296,46.51
17123,46.74
17949,46.96
18776,47.30
19602,47.41
20428,47.75
21255,47.86
22081,48.31
22907,48.31
23734,48.65
24560,48.88
25387,49.10
26213,49.32
27039,49.66
27866,49.78
28692,50.11
29518,50.34
30345,50.56
31171,50.79
31997,51.13
32824,51.35
33650,51.57
34477,51.91
35307,52.03
36133,52.25
36999,52.47
37825,52.70
38651,53.04
39478,53.26
40304,53.38
41131,53.60
41957,53.82
42783,54.16
43610,54.28
44436,54.50
45262,54.72
46089,54.95
46915,55.18
47741,55.40
48568,55.74
49394,55.96
50229,56.07
51054,56.41
51880,56.64
52707,56.86
53533,57.20
54359,57.31
55185,57.54
56011,57.76
56838,58.10
57663,58.32
58489,58.44
59316,58.66
60142,58.89
60968,59.22
61795,59.34
62621,59.68
63448,59.90
64274,60.01
65100,60.13
391,60.24
1217,60.46
2043,60.69
2874,60.91
3700,61.14
4527,61.25
5353,61.59
6179,61.81
7006,61.93
7831,62.15
8657,62.49
9484,62.60
10310,62.71
11137,62.94
12001,63.05
12827,63.16
13654,63.28
14480,63.61
15306,63.72
16133,63.95
16959,64.06
17785,64.29
18612,64.51
19438,64.74
20264,64.74
21091,64.96
21917,65.19
22744,65.30
23570,65.52
24396,65.64
25223,65.75
26049,65.97
26875,66.20
27702,66.20
28528,66.43
29355,66.54
30181,66.65
31007,66.87
31834,66.99
32660,67.10
33486,67.21
34313,67.44
35139,67.44
35971,67.66
36805,67.89
37632,68.00
38458,68.11
39284,68.22
40110,68.34
40936,68.56
41762,68.56
42589,68.79
43415,68.79
44240,68.90
45067,69.12
45893,69.35
46720,69.24
47545,69.46
48371,69.57
49198,69.80
50024,69.69
50850,69.91
51676,70.02
52502,70.14
53328,70.25
54155,70.36
54981,70.47
55808,70.59
56634,70.70
57460,70.81
58287,70.81
59113,70.93
59939,71.26
60766,71.15
61592,71.37
62418,71.37
63245,71.49
64071,71.60
64898,71.60
188,71.71
1014,71.94
1841,71.94
2667,72.05
3497,72.05
4324,72.16
5150,72.27
5977,72.27
6803,72.50
7629,72.50
8456,72.61
9281,72.61
10107,72.84
10934,72.84
11760,72.95
12587,72.95
13413,73.06
14239,73.29
15066,73.29
15892,73.40
16718,73.40
17545,73.51
18371,73.62
19197,73.51
20024,73.74
20850,73.85
21677,73.85
22503,73.96
23337,73.96
24164,74.07
24989,74.07
25816,74.30
26642,74.30
27468,74.30
28295,74.41
29120,74.52
29946,74.41
30773,74.30
31599,74.30
32424,74.30
33290,74.30
34116,74.41
34942,74.41
35769,74.41
36599,74.41
37426,74.41
38252,74.41
39078,74.41
39905,74.52
40730,74.52
41558,74.52
42384,74.52
43209,74.64
44036,74.64
44862,74.52
45688,74.52
46515,74.64
47379,74.64
48205,74.75
49032,74.75
49858,74.75
50684,74.75
51511,74.75
52337,74.86
53164,74.75
53990,74.86
54816,74.86
55643,74.86
56469,74.86
57295,74.97
58122,74.97
58948,74.97
59774,75.09
60601,74.97
61427,74.97
62254,75.09
63080,75.09
63906,74.97
64733,75.09
23,75.09
887,75.20
1714,75.09
2540,75.09
3366,75.20
4197,75.20
5023,75.20
5850,75.20
