823,71.26
1661,71.26
2488,71.49
823,71.49
823,71.49
883,70.36
1710,70.02
2535,70.02
3361,70.14
4188,69.69
5014,69.24
5840,62.04
6667,55.63
7493,51.01
8320,47.97
9146,45.61
9972,43.59
10799,42.24
11625,41.22
12451,40.55
13278,39.99
14104,39.43
14930,39.09
15757,38.75
16583,38.53
17410,38.53
18236,38.41
19062,38.41
19889,38.30
20715,38.64
21541,39.09
22368,39.31
23194,39.43
24020,39.76
24847,39.88
25673,39.88
26505,39.88
27331,40.10
28157,40.10
28984,40.10
29810,39.88
30636,39.65
31460,39.54
32286,39.54
33113,39.31
33938,39.20
34764,38.97
35591,38.97
36417,38.97
37243,38.97
38109,38.86
38935,38.75
39761,38.64
40588,38.53
41414,38.53
42241,38.41
43067,38.86
43893,39.54
44720,40.10
45546,40.44
46372,41.45
47199,42.35
48025,43.25
48851,43.70
49678,44.15
50504,44.26
51331,44.38
52157,44.49
52983,44.60
53810,44.71
54636,44.83
55462,44.15
56289,43.70
57115,43.14
57942,42.91
58767,42.58
59593,42.35
60420,42.24
61246,42.01
62072,41.79
62899,41.79
63729,41.79
64556,41.68
65382,41.56
672,41.56
1499,41.45
2325,41.34
3151,41.22
3978,41.00
4804,41.00
5630,40.89
6456,40.78
7282,40.66
8109,40.66
8935,40.44
9761,40.44
10588,40.33
11414,40.33
12240,40.44
13067,41.45
13901,42.46
14728,43.25
15553,44.26
16379,44.71
17206,45.39
18032,45.84
18857,46.06
19684,46.51
20510,47.08
21337,47.41
22162,47.75
22988,48.20
23815,48.65
24641,48.54
25467,47.97
26293,47.64
27119,47.53
27945,47.41
28772,47.64
29598,47.64
30425,47.86
31255,47.97
32081,48.09
32947,48.20
33812,48.43
34638,48.65
35465,48.65
36291,48.99
37117,49.21
37944,49.44
38770,49.55
39597,49.78
40423,50.00
41249,50.11
42076,50.22
42902,50.45
43728,50.56
44555,50.68
45381,50.79
46208,50.90
47034,51.13
47860,51.24
48687,51.35
49513,51.46
50339,51.57
51166,51.57
51992,51.80
52818,51.80
53645,52.03
54471,52.03
55298,52.36
56124,52.47
56950,52.59
57777,52.93
58603,53.04
59429,53.26
60256,53.26
61082,53.60
61908,53.71
62735,53.71
63561,53.94
64392,54.05
